County_Name,State_FIPS,County_FIPS,Year,Tree_Loss_Hectares,Carbon_Emissions_Mg_CO2e,Tree_Cover_Extent_Ha
Red Willow,31,145,2015,0.11745,25.01872,61727.17
Red Willow,31,145,2017,0.23489,0.0,61727.17
Red Willow,31,145,2018,0.35234,53.21218,61727.17
Red Willow,31,145,2019,1.58552,271.79339,61727.17
Perkins,46,105,2010,0.75841,19.92613,247741.09
Perkins,46,105,2011,0.48755,61.95788,247741.09
Perkins,46,105,2012,0.48755,19.56877,247741.09
Perkins,46,105,2013,0.9751,14.90668,247741.09
Perkins,46,105,2014,1.08344,77.33361,247741.09
Perkins,46,105,2018,0.27086,0.0,247741.09
Perkins,46,105,2019,3.25032,136.4975,247741.09
Saunders,31,155,2010,4.057980000000001,549.0384799999999,80177.72
Saunders,31,155,2011,3.524,529.42283,80177.72
Saunders,31,155,2012,20.1905,2951.9014,80177.72
Saunders,31,155,2013,59.5696,5883.5306,80177.72
Saunders,31,155,2014,89.9193,13845.45676,80177.72
Saunders,31,155,2015,38.857330000000005,7420.537609999999,80177.72
Saunders,31,155,2016,12.15314,1463.39814,80177.72
Saunders,31,155,2017,35.82974,4170.19562,80177.72
Saunders,31,155,2018,57.38589,4660.41548,80177.72
Saunders,31,155,2019,92.47258,5113.05988,80177.72
Saunders,31,155,2020,10.84464,1131.40918,80177.72
Thayer,31,169,2010,0.29362,64.66834,49114.61
Thayer,31,169,2011,6.1659,1352.01194,49114.61
Thayer,31,169,2012,1.23318,175.53056,49114.61
Thayer,31,169,2013,18.32155,554.43272,49114.61
Thayer,31,169,2014,2.99487,445.3828,49114.61
Thayer,31,169,2015,5.75484,673.15042,49114.61
Thayer,31,169,2016,8.456100000000001,414.92294,49114.61
Thayer,31,169,2017,12.03819,995.7212,49114.61
Thayer,31,169,2018,7.57526,302.97854,49114.61
Thayer,31,169,2019,2.8187,380.30786,49114.61
Thayer,31,169,2020,1.5855199999999998,150.02402,49114.61
Richardson,31,147,2010,3.69954,1017.79942,57252.29
Richardson,31,147,2011,5.81357,1388.38695,57252.29
Richardson,31,147,2012,8.86716,1852.91533,57252.29
Richardson,31,147,2013,25.25085,6030.31277,57252.29
Richardson,31,147,2014,25.3683,5079.90765,57252.29
Richardson,31,147,2015,13.27138,3208.39576,57252.29
Richardson,31,147,2016,25.01596,4629.21129,57252.29
Richardson,31,147,2017,43.98346,7945.90473,57252.29
Richardson,31,147,2018,68.1773,14525.77495,57252.29
Richardson,31,147,2019,18.9675,2327.58293,57252.29
Richardson,31,147,2020,15.03307,2297.37952,57252.29
Scotts Bluff,31,157,2010,1.32541,88.47319,64168.42
Scotts Bluff,31,157,2011,0.23051,29.90482,64168.42
Scotts Bluff,31,157,2012,0.46101,67.47077,64168.42
Scotts Bluff,31,157,2013,0.97965,1.09572,64168.42
Scotts Bluff,31,157,2014,0.63389,0.0,64168.42
Scotts Bluff,31,157,2019,1.21016,0.0,64168.42
Thurston,53,067,2010,1737.79086,1532106.86185,119890.68
Thurston,53,067,2011,1721.7948499999998,1453304.97189,119890.68
Thurston,53,067,2012,2116.13338,1479828.6021,119890.68
Thurston,53,067,2013,1783.7661200000002,1331344.11512,119890.68
Thurston,53,067,2014,2143.83507,1534666.58224,119890.68
Thurston,53,067,2015,2445.8523,1801201.91449,119890.68
Thurston,53,067,2016,2490.71527,1850026.0754,119890.68
Thurston,53,067,2017,2997.18471,2205186.28443,119890.68
Thurston,53,067,2018,3222.18809,2516748.05105,119890.68
Thurston,53,067,2019,2581.60646,2138026.21629,119890.68
Thurston,53,067,2020,2086.36599,1711110.52667,119890.68
Carson City,32,510,2010,9.38713,5081.38846,23897.07
Carson City,32,510,2011,25.70998,18074.10783,23897.07
Carson City,32,510,2012,11.95813,4273.53741,23897.07
Carson City,32,510,2013,55.78467,15530.48711,23897.07
Carson City,32,510,2014,84.06565,10106.8284,23897.07
Carson City,32,510,2015,20.20924,10415.60107,23897.07
Carson City,32,510,2016,79.82051,25875.20746,23897.07
Carson City,32,510,2017,50.64268,17641.24187,23897.07
Carson City,32,510,2018,7.11509,6805.47209,23897.07
Carson City,32,510,2019,30.0747,26150.02913,23897.07
Carson City,32,510,2020,0.83707,497.9954,23897.07
Churchill,32,001,2010,257.79804,6093.58561,514239.2
Churchill,32,001,2011,138.28722,783.94483,514239.2
Churchill,32,001,2012,169.98053000000002,2473.45059,514239.2
Churchill,32,001,2013,28.1016,529.20997,514239.2
Churchill,32,001,2014,38.08664,1598.46256,514239.2
Churchill,32,001,2015,169.38689,1110.44904,514239.2
Churchill,32,001,2016,356.82949,16901.65395,514239.2
Churchill,32,001,2017,1903.37536,97180.40845,514239.2
Churchill,32,001,2018,64.87285,1037.42768,514239.2
Churchill,32,001,2019,3.1689,0.0,514239.2
Churchill,32,001,2020,66.54699,2202.87549,514239.2
Eureka,32,011,2010,5.84027,130.40008,461239.08
Eureka,32,011,2011,95.08954,10123.80159,461239.08
Eureka,32,011,2012,504.86686,14294.20608,461239.08
Eureka,32,011,2013,1655.86986,33012.20562,461239.08
Eureka,32,011,2014,110.22191,2429.74592,461239.08
Eureka,32,011,2015,1.48195,0.0,461239.08
Eureka,32,011,2016,80.54226999999999,2873.71831,461239.08
Eureka,32,011,2017,1.01537,23.9658,461239.08
Eureka,32,011,2018,3.04932,19.1601,461239.08
Eureka,32,011,2019,7.52615,172.22053,461239.08
Eureka,32,011,2020,46.57691,1724.0717,461239.08
Storey,32,029,2010,0.83707,112.29338,51548.22
Storey,32,029,2011,8.72943,530.74107,51548.22
Storey,32,029,2012,2.21225,194.7507,51548.22
Storey,32,029,2013,4.18535,105.95404,51548.22
Storey,32,029,2014,15.3064,421.43024,51548.22
Storey,32,029,2015,0.89686,21.66108,51548.22
Storey,32,029,2016,0.35874,7.60237,51548.22
Storey,32,029,2017,0.23916,0.0,51548.22
Esmeralda,32,009,2010,3.3516700000000004,56.69386,610561.46
Esmeralda,32,009,2011,3.14571,68.31945,610561.46
Esmeralda,32,009,2012,6.02186,44.4322,610561.46
Esmeralda,32,009,2013,17.59131,208.47358,610561.46
Esmeralda,32,009,2014,17.68746,550.46651,610561.46
Esmeralda,32,009,2015,0.12166,0.64538,610561.46
Esmeralda,32,009,2016,0.61234,0.0,610561.46
Esmeralda,32,009,2017,0.12368,0.0,610561.46
Esmeralda,32,009,2019,58.49962,10526.09169,610561.46
Esmeralda,32,009,2020,20.53052,2747.70924,610561.46
Elko,32,007,2010,38.02424,2923.50319,1722410.63
Elko,32,007,2011,151.43632,27524.35511,1722410.63
Elko,32,007,2012,191.389,17574.5804,1722410.63
Elko,32,007,2013,441.81463,37558.13193,1722410.63
Elko,32,007,2014,112.63382,2760.86716,1722410.63
Elko,32,007,2015,46.437920000000005,1643.44354,1722410.63
Elko,32,007,2016,42.63079,4948.5347,1722410.63
Elko,32,007,2017,20.22604,1031.9713,1722410.63
Elko,32,007,2018,4878.03939,554026.84256,1722410.63
Elko,32,007,2019,4304.23511,570078.01336,1722410.63
Elko,32,007,2020,93.70642,11922.70063,1722410.63
Lander,32,015,2010,139.92397,7261.35179,724297.19
Lander,32,015,2011,123.87234,1612.57983,724297.19
Lander,32,015,2012,417.38886,6674.902,724297.19
Lander,32,015,2013,854.79793,15959.49681,724297.19
Lander,32,015,2014,100.8433,4281.06332,724297.19
Lander,32,015,2015,157.30918,1114.75638,724297.19
Lander,32,015,2016,357.35693000000003,16926.148839999998,724297.19
Lander,32,015,2017,1685.66055,91336.15831,724297.19
Lander,32,015,2018,58.05137,765.2286099999999,724297.19
Lander,32,015,2019,26.09006,1940.70049,724297.19
Lander,32,015,2020,65.0992,2202.87549,724297.19
Washoe,32,031,2010,133.61325,89047.99798,731029.35
Washoe,32,031,2011,96.44489,57636.64034,731029.35
Washoe,32,031,2012,39.56254,7051.26947,731029.35
Washoe,32,031,2013,53.14578,4362.95953,731029.35
Washoe,32,031,2014,215.73142,49851.95642,731029.35
Washoe,32,031,2015,27.26064,14205.801759999998,731029.35
Washoe,32,031,2016,206.50183,51484.64257,731029.35
Washoe,32,031,2017,203.50476,42028.78454,731029.35
Washoe,32,031,2018,42.65995,20760.24809,731029.35
Washoe,32,031,2019,55.50802,24793.44442,731029.35
Washoe,32,031,2020,47.52339,2295.8544,731029.35
Pershing,32,027,2010,7.770639999999999,108.13695,607295.91
Pershing,32,027,2011,20.90536,107.94387,607295.91
Pershing,32,027,2012,7.05849,10.67261,607295.91
Pershing,32,027,2013,9.75227,0.03619,607295.91
Pershing,32,027,2014,6.04847,20.05201,607295.91
Pershing,32,027,2015,0.35234,12.63578,607295.91
Pershing,32,027,2016,3.52551,255.92215,607295.91
Pershing,32,027,2017,7.86887,35.08887,607295.91
Pershing,32,027,2018,0.82212,93.64781,607295.91
Pershing,32,027,2019,0.35234,0.0,607295.91
Belknap,33,001,2010,779.50469,295397.98769,80316.79
Belknap,33,001,2011,382.49807,147952.95186,80316.79
Belknap,33,001,2012,889.67392,353987.07394000003,80316.79
Belknap,33,001,2013,709.52678,277040.73010000004,80316.79
Belknap,33,001,2014,912.90256,379630.22172,80316.79
Belknap,33,001,2015,987.91813,387199.43218,80316.79
Belknap,33,001,2016,1450.32785,595113.66952,80316.79
Belknap,33,001,2017,1340.79262,545995.65904,80316.79
Belknap,33,001,2018,1109.78264,473706.31,80316.79
Belknap,33,001,2019,1142.22525,470573.12943,80316.79
Belknap,33,001,2020,957.26273,394107.43759,80316.79
White Pine,32,033,2010,480.34163000000007,16977.78358,848537.77
White Pine,32,033,2011,448.8494999999999,101888.40976,848537.77
White Pine,32,033,2012,913.46255,41733.73384,848537.77
White Pine,32,033,2013,1188.73225,55731.37808,848537.77
White Pine,32,033,2014,2783.89813,211730.19628,848537.77
White Pine,32,033,2015,903.17696,63612.02355,848537.77
White Pine,32,033,2016,2934.26072,140853.30042,848537.77
White Pine,32,033,2017,329.12506,29661.49013,848537.77
White Pine,32,033,2018,1069.7278,91336.45422,848537.77
White Pine,32,033,2019,1029.42452,142381.41084,848537.77
White Pine,32,033,2020,825.01706,52078.2721,848537.77
Nye,32,023,2010,85.74886,9559.4952,3295322.72
Nye,32,023,2011,253.76397,50147.50115,3295322.72
Nye,32,023,2012,550.0122,14326.53269,3295322.72
Nye,32,023,2013,5564.37652,337874.35644,3295322.72
Nye,32,023,2014,1524.41976,81059.6287,3295322.72
Nye,32,023,2015,55.82536,2141.4929500000003,3295322.72
Nye,32,023,2016,5.936640000000001,1035.20553,3295322.72
Nye,32,023,2017,7.778049999999999,2081.1786,3295322.72
Nye,32,023,2018,90.48849,4176.48503,3295322.72
Nye,32,023,2019,69.47645,7808.03382,3295322.72
Nye,32,023,2020,398.24962,31014.86401,3295322.72
Coos,41,011,2010,5177.49623,5126968.38363,238344.88
Coos,41,011,2011,6481.80061,6208470.86223,238344.88
Coos,41,011,2012,5794.50385,5983020.74721,238344.88
Coos,41,011,2013,6642.26779,6710219.02218,238344.88
Coos,41,011,2014,6250.309749999999,6201111.96291,238344.88
Coos,41,011,2015,5467.467210000001,5597982.89817,238344.88
Coos,41,011,2016,6579.32398,6694479.62791,238344.88
Coos,41,011,2017,6203.97768,6177696.69593,238344.88
Coos,41,011,2018,6163.1263500000005,6026265.61054,238344.88
Coos,41,011,2019,5195.80305,5124970.37259,238344.88
Coos,41,011,2020,4496.92327,4646497.08689,238344.88
Merrimack,33,013,2010,1730.10744,688784.90144,152099.15
Merrimack,33,013,2011,895.50858,365424.78375,152099.15
Merrimack,33,013,2012,1738.69582,716520.6837800001,152099.15
Merrimack,33,013,2013,1249.38392,519574.45192,152099.15
Merrimack,33,013,2014,1675.01747,678960.99366,152099.15
Merrimack,33,013,2015,1898.03295,781245.8929900001,152099.15
Merrimack,33,013,2016,3348.22686,1374365.25604,152099.15
Merrimack,33,013,2017,2534.92946,1048202.03578,152099.15
Merrimack,33,013,2018,2503.96607,1068499.96361,152099.15
Merrimack,33,013,2019,2369.54656,1036616.29462,152099.15
Merrimack,33,013,2020,2397.06328,1009300.04636,152099.15
Grafton,33,009,2010,1776.79941,689342.7892,253833.13
Grafton,33,009,2011,984.88591,393894.32946,253833.13
Grafton,33,009,2012,1756.80585,669641.38317,253833.13
Grafton,33,009,2013,1433.61113,521230.38973000005,253833.13
Grafton,33,009,2014,1653.8099699999998,614143.10649,253833.13
Grafton,33,009,2015,1713.85219,682877.62961,253833.13
Grafton,33,009,2016,1955.51982,769599.4517099999,253833.13
Grafton,33,009,2017,2078.25037,832159.29671,253833.13
Grafton,33,009,2018,2136.0123,908610.84695,253833.13
Grafton,33,009,2019,2309.54996,957100.83821,253833.13
Grafton,33,009,2020,1626.27165,675277.73521,253833.13
Atlantic,34,001,2010,452.67497,107053.73064,104250.08
Atlantic,34,001,2011,162.3316,41047.90729,104250.08
Atlantic,34,001,2012,380.92619,106394.71249,104250.08
Atlantic,34,001,2013,452.37601,76554.18662,104250.08
Atlantic,34,001,2014,591.03052,111099.92332,104250.08
Atlantic,34,001,2015,148.57975,44765.1575,104250.08
Atlantic,34,001,2016,435.2161,77539.02068,104250.08
Atlantic,34,001,2017,1395.51363,280988.00279,104250.08
Atlantic,34,001,2018,310.01449,70241.55498,104250.08
Atlantic,34,001,2019,477.3685,93529.01008,104250.08
Atlantic,34,001,2020,877.18854,223854.55489,104250.08
Cheshire,33,005,2010,779.96091,314003.97827,87838.65
Cheshire,33,005,2011,333.25192000000004,137678.05387,87838.65
Cheshire,33,005,2012,723.28887,296049.46636,87838.65
Cheshire,33,005,2013,622.77088,251561.55322,87838.65
Cheshire,33,005,2014,486.76929,189600.41704,87838.65
Cheshire,33,005,2015,685.71469,292620.30813,87838.65
Cheshire,33,005,2016,862.96313,358498.84373,87838.65
Cheshire,33,005,2017,1300.01019,541528.07056,87838.65
Cheshire,33,005,2018,1006.93157,441887.60517,87838.65
Cheshire,33,005,2019,1090.44231,487324.47051,87838.65
Cheshire,33,005,2020,822.2248000000001,353910.32135,87838.65
Rockingham,51,165,2010,506.94754,168366.68772,151217.75
Rockingham,51,165,2011,323.28044,116724.87612,151217.75
Rockingham,51,165,2012,391.65019,126654.81872,151217.75
Rockingham,51,165,2013,346.97404,109109.45682,151217.75
Rockingham,51,165,2014,420.31299,105561.96812,151217.75
Rockingham,51,165,2015,270.51969,96902.69766,151217.75
Rockingham,51,165,2016,1045.55084,284370.2662,151217.75
Rockingham,51,165,2017,531.96542,188572.08368,151217.75
Rockingham,51,165,2018,304.60613,100852.44039,151217.75
Rockingham,51,165,2019,295.82914,114767.44572,151217.75
Rockingham,51,165,2020,361.98159,142998.06257,151217.75
Strafford,33,017,2010,639.21311,250473.67629,63760.0
Strafford,33,017,2011,368.17048,153318.18394,63760.0
Strafford,33,017,2012,535.98299,223978.8941,63760.0
Strafford,33,017,2013,603.72952,236851.10194,63760.0
Strafford,33,017,2014,728.82612,287688.20403,63760.0
Strafford,33,017,2015,629.72068,259737.74553,63760.0
Strafford,33,017,2016,1211.30121,497416.75774,63760.0
Strafford,33,017,2017,931.10517,408977.88788,63760.0
Strafford,33,017,2018,1021.67873,425535.76097,63760.0
Strafford,33,017,2019,1133.32773,467483.11859,63760.0
Strafford,33,017,2020,830.36116,339647.38004,63760.0
Burlington,34,005,2010,530.36641,115938.67210999998,134380.35
Burlington,34,005,2011,122.97866,41231.80028,134380.35
Burlington,34,005,2012,600.24244,138379.34341,134380.35
Burlington,34,005,2013,466.2965400000001,87734.07206,134380.35
Burlington,34,005,2014,948.59884,185655.20503,134380.35
Burlington,34,005,2015,676.97631,122899.57063,134380.35
Burlington,34,005,2016,1490.70669,251511.61109,134380.35
Burlington,34,005,2017,2209.9988000000003,405862.01942,134380.35
Burlington,34,005,2018,622.90528,173763.79593,134380.35
Burlington,34,005,2019,3251.9650100000003,430555.50415,134380.35
Burlington,34,005,2020,1084.85845,278858.5645,134380.35
Cape May,34,009,2010,21.28547,7958.627570000001,118996.82
Cape May,34,009,2011,47.23461,16194.90348,118996.82
Cape May,34,009,2012,76.29287,27016.72296,118996.82
Cape May,34,009,2013,47.05524,13893.90952,118996.82
Cape May,34,009,2014,94.34964,21681.31748,118996.82
Cape May,34,009,2015,70.43338,21330.23141,118996.82
Cape May,34,009,2016,46.99545,13272.951099999998,118996.82
Cape May,34,009,2017,49.98498,17367.668980000002,118996.82
Cape May,34,009,2018,55.18676,17535.46576,118996.82
Cape May,34,009,2019,50.04477,13420.80131,118996.82
Cape May,34,009,2020,40.17932,10376.28644,118996.82
Bergen,34,003,2010,33.29589,10716.65318,43266.36
Bergen,34,003,2011,15.85519,5042.20917,43266.36
Bergen,34,003,2012,26.6602,9764.84044,43266.36
Bergen,34,003,2013,22.66704,7818.50358,43266.36
Bergen,34,003,2014,64.8301,22723.2,43266.36
Bergen,34,003,2015,41.75199,16214.2668,43266.36
Bergen,34,003,2016,29.83124,9987.92195,43266.36
Bergen,34,003,2017,68.41219,21194.73606,43266.36
Bergen,34,003,2018,71.93557,24532.20974,43266.36
Bergen,34,003,2019,58.95781,19870.72677,43266.36
Bergen,34,003,2020,42.39794,14303.89299,43266.36
Monmouth,34,025,2010,128.42701,44828.58987,99530.06
Monmouth,34,025,2011,70.76111,24798.96404,99530.06
Monmouth,34,025,2012,132.94868,44373.51795,99530.06
Monmouth,34,025,2013,112.10204,35872.8525,99530.06
Monmouth,34,025,2014,135.88482,41199.52059,99530.06
Monmouth,34,025,2015,113.62884,32865.76896,99530.06
Monmouth,34,025,2016,164.36543,48383.40324,99530.06
Monmouth,34,025,2017,227.19895,73440.22851,99530.06
Monmouth,34,025,2018,170.59006,60692.60357,99530.06
Monmouth,34,025,2019,226.25939,62567.45426,99530.06
Monmouth,34,025,2020,223.55813,62061.01888,99530.06
Hudson,34,017,2010,6.98803,1207.60636,10146.16
Hudson,34,017,2011,1.82041,237.78872,10146.16
Hudson,34,017,2012,2.58381,226.39418,10146.16
Hudson,34,017,2013,1.17446,86.28448,10146.16
Hudson,34,017,2014,0.23489,0.0,10146.16
Hudson,34,017,2016,1.23318,277.11308,10146.16
Hudson,34,017,2017,3.11231,504.26655,10146.16
Hudson,34,017,2018,1.11574,116.09596,10146.16
Hudson,34,017,2019,1.99658,547.65356,10146.16
Hudson,34,017,2020,1.11574,0.0,10146.16
Ocean,34,029,2010,686.35592,107647.61361,127949.9
Ocean,34,029,2011,165.24209000000002,36455.34567,127949.9
Ocean,34,029,2012,424.31492,83407.54778,127949.9
Ocean,34,029,2013,523.2342699999999,85070.40280000001,127949.9
Ocean,34,029,2014,304.89698,70664.26172,127949.9
Ocean,34,029,2015,319.71758,68124.88425,127949.9
Ocean,34,029,2016,1447.98837,247769.42839,127949.9
Ocean,34,029,2017,1082.58961,195265.01622,127949.9
Ocean,34,029,2018,445.53311,115463.58279,127949.9
Ocean,34,029,2019,3070.41924,379891.88048,127949.9
Ocean,34,029,2020,1245.75397,301916.96641000005,127949.9
Hunterdon,34,019,2010,40.28392,16287.74104,68238.36
Hunterdon,34,019,2011,5.108890000000001,1986.06258,68238.36
Hunterdon,34,019,2012,29.30274,9881.90222,68238.36
Hunterdon,34,019,2013,90.492,34678.82333,68238.36
Hunterdon,34,019,2014,22.19726,6775.76168,68238.36
Hunterdon,34,019,2015,28.06955,8243.8963,68238.36
Hunterdon,34,019,2016,34.11802,10099.16428,68238.36
Hunterdon,34,019,2017,41.10604,15647.66664,68238.36
Hunterdon,34,019,2018,41.81072,12668.38923,68238.36
Hunterdon,34,019,2019,31.592930000000003,11253.80424,68238.36
Hunterdon,34,019,2020,47.21322,15525.490569999998,68238.36
Salem,51,775,2010,6.24573,2060.07318,2498.17
Salem,51,775,2011,20.96339,7032.16547,2498.17
Salem,51,775,2012,18.79903,7924.72757,2498.17
Salem,51,775,2013,15.45973,6795.97082,2498.17
Salem,51,775,2014,2.84459,1009.34949,2498.17
Salem,51,775,2015,8.84297,2715.92021,2498.17
Salem,51,775,2016,9.214,2933.44216,2498.17
Salem,51,775,2017,6.43125,1373.0969,2498.17
Salem,51,775,2018,2.78275,797.55862,2498.17
Salem,51,775,2019,10.3271,4285.36772,2498.17
Salem,51,775,2020,6.43125,2258.12136,2498.17
Passaic,34,031,2010,21.14025,7331.93908,46619.51
Passaic,34,031,2011,38.16989,12200.51606,46619.51
Passaic,34,031,2012,28.65678,9683.63899,46619.51
Passaic,34,031,2013,88.49543,34573.59077,46619.51
Passaic,34,031,2014,61.71778,19934.82872,46619.51
Passaic,34,031,2015,37.52394,13849.62199,46619.51
Passaic,34,031,2016,54.78848,17834.55382,46619.51
Passaic,34,031,2017,67.35518,20918.80577,46619.51
Passaic,34,031,2018,64.77137,23915.79446,46619.51
Passaic,34,031,2019,44.39452,14284.44797,46619.51
Passaic,34,031,2020,50.38426,15208.30242,46619.51
Chaves,35,005,2010,29.43262,76.14872000000001,983924.53
Chaves,35,005,2011,3.36005,24.82245,983924.53
Chaves,35,005,2012,4.389530000000001,295.23362,983924.53
Chaves,35,005,2013,41.20567,1639.13156,983924.53
Chaves,35,005,2014,25.35733,2537.33162,983924.53
Chaves,35,005,2015,37.64328,756.49037,983924.53
Chaves,35,005,2016,2.06999,215.69481,983924.53
Chaves,35,005,2017,0.97031,107.07597,983924.53
Chaves,35,005,2019,93.27876,8312.67173,983924.53
Chaves,35,005,2020,0.58218,52.43012,983924.53
Curry,41,015,2010,3196.8160700000003,2841365.69101,284070.5
Curry,41,015,2011,3908.15139,3629911.21884,284070.5
Curry,41,015,2012,3262.72915,3212570.2414,284070.5
Curry,41,015,2013,4563.734170000001,4215936.48227,284070.5
Curry,41,015,2014,4409.57053,3800451.51755,284070.5
Curry,41,015,2015,3433.99912,3009150.7210100004,284070.5
Curry,41,015,2016,4422.54757,3909974.6569,284070.5
Curry,41,015,2017,27806.695870000003,14588031.11161,284070.5
Curry,41,015,2018,20417.81254,13131347.44675,284070.5
Curry,41,015,2019,10577.12076,6507032.35178,284070.5
Curry,41,015,2020,1913.3357,1926308.14811,284070.5
Bernalillo,35,001,2010,24.04988,1439.40549,122111.01
Bernalillo,35,001,2011,7.47922,883.88729,122111.01
Bernalillo,35,001,2012,71.93895,8320.93116,122111.01
Bernalillo,35,001,2013,215.77942,19694.20283,122111.01
Bernalillo,35,001,2014,151.61548,30114.15951,122111.01
Bernalillo,35,001,2015,233.4411,53874.00106,122111.01
Bernalillo,35,001,2016,691.74261,103009.91861,122111.01
Bernalillo,35,001,2017,261.61141,57126.3344,122111.01
Bernalillo,35,001,2018,166.99225,50472.58128,122111.01
Bernalillo,35,001,2019,80.21561,26357.18433,122111.01
Bernalillo,35,001,2020,91.12992,23375.56365,122111.01
Guadalupe,48,187,2010,357.60465,64840.25771,118661.37
Guadalupe,48,187,2011,128.19155,21305.64018,118661.37
Guadalupe,48,187,2012,333.66121,65536.17427,118661.37
Guadalupe,48,187,2013,230.48921,20665.51567,118661.37
Guadalupe,48,187,2014,677.81449,87199.7662,118661.37
Guadalupe,48,187,2015,290.54957,28835.05698,118661.37
Guadalupe,48,187,2016,629.05328,65252.03759,118661.37
Guadalupe,48,187,2017,388.00474,37867.08734,118661.37
Guadalupe,48,187,2018,376.90736,40274.0057,118661.37
Guadalupe,48,187,2019,298.35137,33876.61012,118661.37
Guadalupe,48,187,2020,271.04509,25124.53388,118661.37
Eddy,38,027,2010,3.2593500000000004,321.9067,56811.29
Eddy,38,027,2011,1.81075,246.37388,56811.29
Eddy,38,027,2012,5.01837,615.03952,56811.29
Eddy,38,027,2013,52.8739,465.60438,56811.29
Eddy,38,027,2014,1.6038,94.63242,56811.29
Eddy,38,027,2019,0.46562,37.29688,56811.29
Catron,35,003,2010,244.4406,60325.17136000001,622079.23
Catron,35,003,2011,552.8652099999999,103670.37963,622079.23
Catron,35,003,2012,18945.45211,4287495.50238,622079.23
Catron,35,003,2013,857.11647,155951.58674,622079.23
Catron,35,003,2014,461.86065,97010.68283,622079.23
Catron,35,003,2015,47.16529,15313.42684,622079.23
Catron,35,003,2016,141.14638,45512.85201,622079.23
Catron,35,003,2017,167.26206,33180.47182,622079.23
Catron,35,003,2018,2635.72851,591264.68172,622079.23
Catron,35,003,2019,629.58951,169965.01223,622079.23
Catron,35,003,2020,177.34730000000002,37049.02349,622079.23
De Baca,35,011,2010,0.25507,0.0,249426.73
De Baca,35,011,2012,0.44638,4.88974,249426.73
De Baca,35,011,2014,0.31884,0.0,249426.73
De Baca,35,011,2015,0.12754,0.0,249426.73
De Baca,35,011,2017,0.06377,0.0,249426.73
Harding,46,063,2010,4.92966,684.70233,230146.85
Harding,46,063,2011,0.8667499999999999,194.68328,230146.85
Harding,46,063,2012,1.19179,60.03641,230146.85
Harding,46,063,2013,10.78025,464.46374,230146.85
Harding,46,063,2014,36.51201,4901.38653,230146.85
Harding,46,063,2015,27.24857,2202.41068,230146.85
Harding,46,063,2016,1.73351,33.04489,230146.85
Harding,46,063,2017,0.59589,0.0,230146.85
Harding,46,063,2018,6.66317,1473.71926,230146.85
Harding,46,063,2019,262.46388,72201.28703,230146.85
Harding,46,063,2020,0.81258,184.89681,230146.85
Doï¿½a Ana,35,013,2010,1.24504,16.27587,417813.14
Doï¿½a Ana,35,013,2011,8.176459999999999,157.0087,417813.14
Doï¿½a Ana,35,013,2012,0.7204400000000001,16.21288,417813.14
Doï¿½a Ana,35,013,2013,2.545,62.07355,417813.14
Doï¿½a Ana,35,013,2014,2.2942400000000003,155.4042,417813.14
Doï¿½a Ana,35,013,2018,2.75415,0.0,417813.14
Doï¿½a Ana,35,013,2019,0.25875,0.0,417813.14
Doï¿½a Ana,35,013,2020,0.19673,0.0,417813.14
Hidalgo,48,215,2010,110.92298,13113.10021,197160.25
Hidalgo,48,215,2011,34.88014,3191.66702,197160.25
Hidalgo,48,215,2012,87.23825,6294.232690000001,197160.25
Hidalgo,48,215,2013,125.34407,1482.0042199999998,197160.25
Hidalgo,48,215,2014,325.60452,7450.64223,197160.25
Hidalgo,48,215,2015,228.55911,1861.72598,197160.25
Hidalgo,48,215,2016,374.85443,2532.6986500000003,197160.25
Hidalgo,48,215,2017,230.7469,2191.41673,197160.25
Hidalgo,48,215,2018,97.21211,746.4686899999999,197160.25
Hidalgo,48,215,2019,161.14678,2917.04117,197160.25
Hidalgo,48,215,2020,193.29453,3815.12385,197160.25
Lea,35,025,2010,4.74081,54.1105,409012.46
Lea,35,025,2011,1.48958,0.0,409012.46
Lea,35,025,2012,2.91269,0.0,409012.46
Lea,35,025,2014,0.12937,0.0,409012.46
Lea,35,025,2019,21.86423,0.0,409012.46
Lea,35,025,2020,30.5323,0.0,409012.46
Los Alamos,35,028,2010,41.96283,5411.20063,17833.64
Los Alamos,35,028,2011,6101.88606,898405.05932,17833.64
Los Alamos,35,028,2012,38.57063,7265.1164,17833.64
Los Alamos,35,028,2013,4.14603,740.68785,17833.64
Los Alamos,35,028,2014,1.2563700000000002,546.55709,17833.64
Los Alamos,35,028,2015,8.66897,4364.66754,17833.64
Los Alamos,35,028,2016,1.0679200000000002,171.92052,17833.64
Los Alamos,35,028,2017,0.25127,123.57874,17833.64
Los Alamos,35,028,2019,3.58066,1393.35762,17833.64
Luna,35,029,2010,0.06558,0.0,263980.74
Luna,35,029,2011,0.3916699999999999,0.0,263980.74
Luna,35,029,2012,0.32521,6.78074,263980.74
Luna,35,029,2013,0.38812,13.64561,263980.74
Luna,35,029,2014,4.20466,281.04649,263980.74
McKinley,35,031,2010,171.38058,19059.22673,601596.8
McKinley,35,031,2011,94.93032,20785.64695,601596.8
McKinley,35,031,2012,82.97753999999999,8552.33523,601596.8
McKinley,35,031,2013,199.28993,29425.37549,601596.8
McKinley,35,031,2014,264.22458,52152.98201,601596.8
McKinley,35,031,2015,135.12284,31472.28644,601596.8
McKinley,35,031,2016,222.25226,72316.824,601596.8
